,0
3151,separation of church and state has been one means of dampening religious aggression
3152,if evangelists and missionar­ ies are warned in advance that it is unlawful to meddle in poli­ tics and force their theology down the throats of the uncon­ vinced and unconverted they are more likely to confine their activities to matters of direct concern to their own church
3153,religious disputations create distrust hatred and even des 210 the ethnostate pair among believers and nonbelievers
3154,it defies common sense to force people of a puritanical bent to live side by side with members of a church that has lesbian ministers
3155,inte­ gration of this kind call it religious integration never really integrates
3156,all it does is increase tensions and multiply oc­ casions for violence
3157,if two or more standards of morality are promoted in the same state it makes it more difficult for the ordinary mortal to tell right from wrong
3158,people in the modern world are faced with too many prob­ lems as it is
3159,they do not need to experience the moral and physical turmoil associated with living in a multireligious state and being thrown into a welter of competing religions each representing and preaching differing sets of moral standards
3160,no matter how unappealing it may be to modern religionists an ethnostate would be free of clergymen debating who is on the right track to heaven
3161,whatever we think about religion it is going to be around until human beings move much further up the evolutionary scale
3162,it has a pertinacity even in those officially atheistic communist states which deified their leaders and imposed a highly ramified marxist theology on the masses
3163,until men and women arrive at the stage where they under­ stand that moral standards derive from the head and the heart not from on high it should be the states job to see that the moral aspects of religion are treated with respectful deference
3164,it will be much easier to accomplish this in a state not divided into hostile population groups
3165,race is a binding force
3166,cul­ ture is a binding force
3167,religion when it is not fragmenting into a lot of squabbling sects can be a binding force
3168,morality from science
3169,the time has come for westerners to stop partitioning science and morality
3170,moral predispositions have developed into rules and systems of behavior that have 
3171,survival value for groups as well as individuals
3172,perhaps the popularity of religion among all races can be explained by mans subconscious recognition of the importance of morality and the importance of religion in institutionalizing morality
3173,the britishborn psychologist raymond cattell believes that the ethnostate 211 man or at least civilized man has progressed to where science can supplant religion as the primary source of morality
3174,religion he asserts carries a lot of unsavory baggagecrank theories immoral history corrupt leadership deviate church­ men
3175,science largely free of such impediments is far more qualified to address the moral component of man
3176,cattell advises churches to stop scaring people into becom­ ing moral and let reason not fear convince their congrega­ tions that morality is the way to go
3177,but first the social sciences must live up to their name and become true sciences
3178,then the psychologists and sociologists instead of acting like priests and gurus as many still do can dig deeper into the roots of behavior and come up with research that should put morality on a firm scientific footing
3179,rules can then be formulated which will allow the social order to be organized in such a way that much of the crime and misbehavior that has slowed hu­ man progress over the centuries will be largely eliminated
3180,science by actual tests will be able to diagnose the morality quotient of humans at the earliest possible age making it pos­ sible to give special attention to the moral weaklings
3181,both by setting up rules for moral conduct that are based on vast amounts of behavioral research and by perfecting tests to measure a persons predisposition for sticking to the straight and narrow social science should emerge from the doldrums and begin to play a crucially important part in forging a better world
3182,a moral scientist can be relied upon to produce good sci­ ence
3183,he will not concern himself with developing deadlier forms of poison or more powerful thermonuclear bombs
3184,he will not be morally neutral
3185,he will spend as much time and ef­ fort inching science into the domain of morality as he does inching morality into the domain of science
3186,does religion in the west have a future
3187,it is reasonable to suppose it will slowly lose some of its popularity as the myster­ ies of nature which used to fill people with religious awe be­ come less mysterious owing to the quantum leaps of science
3188,as for the moral component of religion it too may become less important when the day comes that a geneticist may be 212 the ethnostate able to engineer or breed morality by removing or adding spe­ cific genes to the female egg or male sperm before concep­ tion
3189,multiracial states would be much more reluctant than ethnostates to undertake such earthshaking research which would almost certainly be denounced as racist by the thought police
3190,morality vs immorality
3191,one problem with obscenity is the difficulty of pinpointing it
3192,what is obscene to some is per­ fectly acceptable to others
3193,what offends a woman may not bother a man
3194,laws against obscenity which come and go in cycles vary with time and place
3195,once the floodgates of ob­ scenity are open they are hard to close
3196,what occurs naturally and normally in a barnyard is obscene in a living room
3197,barnyard behavior and civilized behavior are at opposite poles
3198,when they begin to converge its back to the barnyard
3199,a few superior men have raised masses of lesser men to almost superhuman levels
3200,but the strain is so great and the downward pull of our animal nature so strong that decline and degeneration quickly set in
3201,from then on it is a march down­ hill punctuated by intermittent eras of partial recovery
3202,mea­ sure the amount of obscenity both subrosa and acceptable at any milestone along this march and you will have a fair idea of the societys health
3203,nearly everyone agrees that children should be protected from obscenity but many intellectuals of a liberal bent insist that almost no limit should be set on what is seen heard and read by adults
3204,they reinforce their argument by reminding their critics it takes only minimal effort not to buy or read an offensive book switch off the tv or remove their eyes from erotic or cloacal graffiti
3205,the bitter truth is that huge salaciously worded newspaper headlines on display in kiosks and sudden offcolor intrusions in supposedly innocuous tv programs are visual insults that only the blind can avoid
3206,one commonly proposed way to regulate obscenity is to apply what are called community standards
3207,but in a multi­ racial state there are several communities hence several stan­ dards
3208,when it is a matter of defining the parameters of the ethnostate 213 obscenity a better and fairer job can be done by those who share a common culture than by a potpourri of heterogeneous groups which are sure to have contradictory opinions of what does and what does not go too far
3209,the most troubling thing about obscenity is its power to coarsen young minds
3210,the adolescent who views the ani­ malistic cavortings in xrated films may never have the same opinion of men and women again
3211,he may never be able to believe in beatrice if he should read dante or relish the prim literary masterpieces of jane austen
3212,he has seen men and women acting like beasts
3213,once shattered his panglossian view of his fellow human beings may never be recaptured
3214,quite possibly the coarsening effect of obscenity gives an animalistic twist to the human psyche
3215,if it does then it follows that unlimited freedom of expression may have actually lowered the wattage of the idealism that over millennia has given a radiant glow to human thought
3216,obscenity is not a black eye that clears up with time
3217,it is a permanent wound
3218,some may be nonchalant when exposed to it
3219,socalled tough hombres may brush it off
3220,but it leaves a lasting stain
3221,lurid exhibitions of every form of physical con­ tact between members of the opposite sex between members of the same sex between old men and young boyssexual encounters often spiced with sadism and masochismhave a sharp impact on human sensitivities
3222,the artistic tastes of men and women assaulted by daily or weekly exhibitions of hard­ core eroticism cannot help but be corroded
3223,persons fed highly seasoned food over a period of time find it hard to re­ turn to a bland diet
3224,the widespread availability of porno­ graphic films literature and art tends to make them habit­ forming
3225,as we move back or are moved back closer to the ape the fragile cocoon of civilization may come completely undone
3226,barely suppressed demons are always ready to fly out of the pandoras box buried in every human being
3227,by setting high standards of conduct and morality and by outlawing most manifestations of obscenity high civilizations can delay the moral degeneration that inevitably sets in when the tastemakers let down their guard
3228,as the laws against ob 214 the ethnostate scenity fall in abeyance there will always be some individuals who will push them to their farthest limits just as the drug addict continually increases his dose to obtain his high
3229,different races and cultures have different tolerances for obscenity
3230,in a multiracial society one or more population groups may indulge in what members of other population groups would consider impennissible behavior
3231,much of black rap is judged obscene by whites fearful of the outright calls for rape and murder contained in some of the doggerel
3232,some re­ ligious denominations tend to be more straitlaced than others
3233,these varying interpretations of obscenity have produced se­ vere and lasting disagreements even armed confrontations throughout human history
3234,different ideas about obscenity have been known to exacer­ bate class and religious conflicts
3235,the puritans against the stuart monarchs in the british isles and the peasant revolts in medieval europe are two examples
3236,obscenity was a burning issue in such conflicts because the rich had the means and the leisure to act more lasciviously and scandalously than the poor whose dawntodusk labor left little time for philandering though much time for envy
3237,obscenity as might be expected reaches lower depths in multiracial societies than in homogeneous ones
3238,the contrast between the sexual mores of the early roman republic and the late roman empire offers a clear picture of the animalism that sets in as a society loses its racial core
3239,compare the moral standards of the united states in the last century to those in the last half of the 20th
3240,the radical decline in moral behavior was highly correlated with the decline in the number and pro­ portion of the britishdescended population and the increasing presence and influence of minorities
3241,an ethnostate would help curb obscenity for the simple rea­ son that its moral standards would be those of one population group not several
3242,it is a far easier task to regulate the conduct of a monoracial than a multiracial society
3243,the greeks had a word for pornography and devoted much attention to the subject as have all higher civilizations
3244,what the ethnostate 215 varies over the ages is its quantity and availability
3245,those few who could afford to visit the bagnios of shanghai at the tum of the century were able to find as much smut as the masses could find in the everything goes weimar republic of the 1920s
3246,in the 1980s we could switch to an adult channel on cable tv or drive a halfmile or so to the nearest adult bookstore to rent or buy a videotape that would make a decadent roman salivate
3247,today pornography is everywhere
3248,yesterday it was harder to find but it was always there
3249,the current pattern of instant availability applies not just to pornography but to practically all manifestations of the new permissiveness
3250,drugs in western countries used to be the vice of the rich
3251,now large numbers of addicts can be found in the middle and lower classes including the criminal underclass
3252,the cliche that any amount of lubricity is acceptable pro­ vided it is presented or accomplished artistically does not hold water
3253,when pornography shows up in some form of enter­ tainment or art that supposedly has as the supreme court would say some redeeming social value the persons exposed to it forget all about the art and focus exclusively on the scatological content
3254,the degree of pornographys penetration into the collective conscience is a bellwether of decline
3255,the youthful period of a culture generally allows no more than sporadic doses of healthy bawdiness
3256,perversion is scorned and perverts ridi­ culed
3257,signs of cultural aging are apparent in the transforma­ tion of poetic drama into prurient mimes the fate of the the­ ater in rome
3258,today in spite of the dialogue that seems to demand a prescribed number of fourletter words films and television dramas are hardly more than mimes with their obligatory nudity and bedroom gambols
3259,pornography can never be totally eliminated sex being the underpinning of all mammalian existence
3260,but history demon­ strates time and again that pornography can be contained and controlled and many of its bad effects avoided by keeping it out of easy reach
3261,if it is costly confined to special areas and obscenity laws are enacted and enforced it will find a much smaller audience
3262,216 the ethnostate a small homogeneous state is better able to control pornog­ raphy than a large heterogeneous state with larger areas to monitor and a diverse citizenry that cannot agree on the boundaries of obscenity
3263,peer pressure which would abound in ethnostates is a very effective deterrent to aberrant social behavior
3264,the wave of pornography now flooding the west is only possible because the laws that legalize it and the permissiveness that feeds it have overridden western cultural restraints and exposed hundreds of millions to the mindrotting effects of obsessive sexuality
3265,perhaps obscenity can be best defined as a catalyst of social deterioration
3266,the moral schism
3267,most of us subscribe to two ethical sys­ tems one for us and one for them
3268,the us can be as few as the members of a family or as many as the population of an entire country
3269,war generally makes the us larger in number and more closely bound
3270,peace and prosperity have the opposite effect
3271,two or more races have difficulty fitting into an overall us picture
3272,similar language nationhood and citizenship accentuate the us but seldomor at least not for longare these factors able to overcome the them who belong to a different culture or ethnicity
3273,in a multiracial nation us and them are omnipresent despite the integrating pressures of law language education and common geography
3274,social bonds within any society must be based on some ele­ ment of mutual trust
3275,in the average ethnic group these bonds are usually strong
3276,behavior that might be allowed even en­ couraged towards outsiders is not tolerated within the group
3277,the long record of human ups and downs advertises the stem lesson that a population group generally has one moral code for itself and another for everyone else
3278,cheating is considered a crime when practiced against mem­ bers of ones own group
3279,it is less of a crimeit can even earn applausewhen the person who is cheated is of another race
3280,the same double standard is applied to many other aspects of moral behavior
3281,the culprit who commits a crime within the the ethnostate 217 group and is fiercely punished may be honored for doing the same to a foreigner
3282,morality has hard going when it is cynically manipulated by those who do to outsiders what they would not do to each other
3283,in a pluralistic state there is a constant struggle among the various population groups for more political power not only to get their merited or unmerited share of the nations material wealth but to establish legislative and judicial safeguards against discrimination and secondclass citizenship
3284,such con­ flicts and confrontations are usually exacerbated by appeals to race
3285,freed from troublesome and divisive racial differences by its homogeneity the ethnostate is able to bypass the social po­ litical and economic fractionalization that is aided and abetted by ethnic clashes
3286,since every bomb must be detonated by a fuse if the fuse multiracialism is absent the bomb racial strife wont detonate
3287,the double standards arising from the ethics of us and them are inoperative in an ethnostate
3288,the majority moralist is in a quandary in a multiracial sce­ nario
3289,his conscience prods him to argue for what amounts to the devaluation or dilution of his own culture in order to pro­ vide more opportunities for a better and fuller life for the less fortunate
3290,he is not even sure that the objects of his concern will profit from the help he wants to offer them no matter how frequently unselfishly and bounteously such help is offered
3291,yet he insists on expanding his altruism to lengths which may eventually cause a sharp deterioration in the character of the very people he is trying to help
3292,population groups fare best when they draw their strength from within
3293,when people of one culture meddle in the culture of another the ensuing hy­ bridization may erase some of the most valuable elements of both cultures and accentuate some of the worst
3294,if we have to choose between truth and moralitythey are not the sameit is generally easier to choose the latter especially if we are prepared to coat it with a thick gloss of sticky sentimentality
3295,truth wrote martin luther in his darkest mood goes abegging while shakespeare assures us that eventually it will come to life
3296,the bard is on target
3297,218 the ethnostate sooner or later truth wll catch up to those who try to conceal it by donning a mambrinos helmet of morality
3298,truth informs us about the innate differences in population groups that all such groups are to some degree biologically typecast
3299,but when one segment of a countrys population knows its deficiencies and another segment is aware of its ge­ netic perks the ensuing mix of frustration and arrogance pre­ sents a constant danger to the public order
3300,no matter how well the facts of biological diversity are concealed by the egalitar­ ian smoke screen of a universal religion they will nevertheless manifest themselves again and again in human affairs
3301,we all may be equal in the eyes of god but only the willfully astig­ matic will say we are equal in the eyes of man
3302,given a large boost by christianity by the political religion known as liberalism and by the human instinct known as altru­ ism almost all western countries since the end of world war ii have taken a finn stand gainst racial discrimination
3303,laws were passed guaranteeing equal rights in many cases more than equal rights to minorities
3304,it was all so moral that no one could stand up and oppose the legislation without being shouted down as a bigot
3305,in the united states after the desegregation of public educa­ tion had become the law of the land and the supreme court had ordered all americans to be colorblind the unexpected happenedunexpected that is to moralists
3306,when blacks were openly discriminated against they could blame their failures their poverty and their low place on the social ladder on white racism
3307,but even after the job and educational roadblocks had been removed by court order and civil rights legislation most blacks still remained mired in backwardness
3308,who or what was to blame
3309,liberal apologists and black politicians advanced the argument that the effect of centuries of discrimination could not be eliminated in a few years
3310,this was a weaker argument than the one attributed to lack of equal opportunity
3311,though the nurturists would not agree it introduced a kind of latterday lamarckism into the picturethe inheritance of acquired characteristics
3312,the black father and mother having been the victims of discrimination in slavery times and conse the ethnostate 219 quently unable to use the full range of their talents passed on to their offspring the genes that had been affected by these limitations
3313,darwin would have passionately disagreed but darwinism was superseded in such cases by the nurturism of leftwing social anthropologist margaret mead and her mentor franz boas
3314,if centuries of discrimination had been holding back blacks then common decency and morality demanded that they be given some form of compensationsuch as affirmative action a program and policy that went well beyond equal opportunity into the realm of special privilege
3315,the black was no longer to be treated as an equal but as an adult problem child who needed special help to succeed in a world not of his making
3316,in a sense this was the old jim crow argument without a pa­ ternalist government standing by with waivers to allow for the inability of blacks to catch up
3317,but this backhanded concession to genetics was only acknowledged in private by the more intelligent and openminded members of the integrationist lobby
3318,publicly they said that after a certain length of time­ never specifiedblacks as a result of special treatment and disproportionate attention would finally be on a real par with other races and be able to make it on their own
3319,having seen how little special privileges have done for blacks in the united states canada and britain one does not have to be a brilliant economist to predict that all projects for black betterment would fail as badly as the misbegotten equal opportunity programs
3320,as the black masses continue to fail to match white performance they and their advocates will con­ tinue to demand more laws more favors and more special treatment until quotas racebased promotions and minority setasides have been institutionalized throughout most of the west
3321,ultimately this reverse racism was bound to produce a political backlash
3322,in america millions of southern and blue­ collar whites deserted the democratic party perceived to be the party of negroes and hispanics while black riots and shooting sprees recruited previously independent voters for the gop perceived to be the party of law and order
3323,in britain the criminal behavior of west indian blacks has strengthened the 220 the ethnostate political muscle of the tory right wing
3324,in france violent con­ frontations of african blacks and north african moslems with the police have succeeded in making jeanmarie le pens national front into europes largest most active and most influential antiimmigration party
3325,other western countries such as canada australia and new zealand are only be­ ginning to learn what awaits them if they do not shut the door on the millions of nonwhites clamoring to enjoy the good life they were never able to create for themselves
3326,when the time comes as it surely must that all the legislative and economic measures giving a leg up to blacks are finally stripped away in a tidal wave of reaction or counterrevolution or when in the worst case blacks actually assume power in a western nation they will soon be back where they startedat the bottom of the economic and social heap
3327,either whites will drive them out of office or the nation will be transformed into a third world basket case
3328,it is even possible that there will be a repeat performance of what blacks did when they took over haiti nearly two centuries ago and massacred every white man woman and child they could get their hands on
3329,the final spreadsheet of affirmative action will show that a halfcentury or so of vast western expenditures on racial inte­ gration will have gone down the drain
3330,the belief in innate racial differences at least in regard to the capabilities of blacks hispanics and middle easterners to establish industrial high­ tech democratic societies will be engraved more firmly than ever in the consciousness of the average westerner who may finally summon up enough courage to speak his mind on this issue and stop it from being monopolized and distorted by an academic and mediawise caste
3331,in the end the great 20thcentury orgy of false morality and untruth will prove to be one more tragedy or tragic farce for the history books
3332,affirmative actionthe british call it posi­ tive discriminationwas a mild social palliative in the short term but in the long term embarrassingly and dangerously counterproductive
3333,creating more problems than it solved it had the effect of disproving what it set out to prove
3334,worst of all it raised false expectations in the hearts and minds of the ethnostate 221 countless millions of whites and blacks who later were trauma­ tized by the demoralization that sets in when high hopes are dashed
3335,the ethnostate is not the enemy of morality
3336,it is the enemy of false morality in particular the false morality that permeates and attempts to justify equalitarianism
3337,by profiting from the many advantages that come with racial and cultural separatism the ethnostate should do more than any other form of gov­ ernment to soften the harsh biological facts of racial differ­ ences while in no way denying them
3338,the black in his own land whether in the new or old world would no longer be in daily personal contact with whites
3339,he would escape most of the competitive struggles that have so constantly thwarted him in whitedominated lands
3340,in a negro ethnostate the black would be able to think much more about himself and much less about whitey
3341,he would be free to go his own political cultural and social way without whites setting up goals he could never achieve and standards he could never matchand never wanted to match
3342,in his own state the black would be living and working in an environment in which he not whites would make the rules
3343,there is no better way of alleviating the blacks lack of self­ respect no better means of liberating him from the frustration of competing with whites in white societies than to remove him from the interracial interface
3344,the same kind of separatism with some modifications is appropriate for other minorities in western countries and for asian minorities in the east
3345,westerners although they have often been the architects of racial confrontations have suffered enough from them
3346,what other political configuration than the ethnostate can provide a more effective framework for ending racial conflicts the old­ est ugliest most destructive form of human behavior
3347,chapter 16 in sum
3348,• • westerners need to put on a new pair of glasses with which to view the world knowing full well that for an introductory pe­ riod new glasses are an uncomfortable fit
3349,even if the west or a small segment of the west collapses as a result of the multira­ cialism and multiculturalism imbedded in liberal theology minority dynamism and the unheroic inertia of majorities some of the ideas presented in this book may help prevent similar disasters from occurring in a more distant future
3350,all nations and empires eventually expire some by conquest and absorption some by internal fragmentation some by ra­ cial and cultural suicide
3351,if handled wisely the breakup could be a positive step towards a higher civilization for the heirs
3352,wisdom which is fertilized by liberty flourishes most bril­ liantly on a small stage
3353,an ethnostate that restricts its territory and population to manageable proportions can concentrate on the truly important tasks of western man how to continue his evolutionary progress while beset by enemies real and imag­ ined who want to put an end to him
3354,it is important for everyone not just westerners that the west does not go under
3355,if it does the rest of the world may accompany it
3356,it is possible that the appearance of a higher type of man rests on the survival of western man
3357,selfsufficiency self­ determination and cultural and political autonomy are ideas that as the song has it are blowing in the wind
3358,suppressed population groups are trying to break away from first world 222 the ethnostate 223 nations and from what remains of the crumbling second marxist world
3359,the third world is bursting at the seams with diverse nonwhite governments struggling desperately to give their hungry populations a passable standard of living
3360,the fourth world not often described as such consists almost entirely of tribal peoples who have their own traditional cul­ tures and gene pools but next to no political and economic infrastructure
3361,the principal theme of this study has been the need to create what the author has chosen to call ethnostates and to reap the many benefits that would derive therefrom
3362,among many other advantages ethnostates would serve as lifeboats to keep whites alive until they recover their spirits and morale and again take their place in the vanguard of the great evolution­ nary trek
3363,when the leading characters are written out of a play noth­ ing remains but empty dialogue
3364,should whites whose suicidal birthrate has declined to well below the replacement level go under the trek might come to a crashing halt
3365,this racial angle has been completely missed or deliberately ignored by the bioregionalists devolutionaries and greens who focus on saving nature and the nonhuman environment but are not at all concerned about the quality and type of people who would inhabit what they have been so ardently trying to save
3366,the ethnostatist thinks first about people then about the environment not vice versa
3367,this strange reversal of priorities by the environmentalists has been one reason for this book
3368,whites should be saved not for their own sake but because of their special place in the order of things
3369,in all the innum­ erable galaxies out there none may have any life form as ad­ vanced as homo sapiens
3370,because they are that division of homo sapiens most capable of carrying on the faustian adven­ ture whites are precious commodities
3371,the chinese and j apan­ ese may run out of steam in a whiteless world since the greater part of their science and technology has been cribbed from the west
3372,the human record certifies that the race that has lifted itself 224 the ethnostate higher above the ape than any other is the one that has a patent on white genes
3373,this is where the ethnostate enters the picture
3374,it is perhaps the only peaceful and sensible means of assuring white survival in an increasingly antiwhite nonwhite world
3375,withdrawal and reorganization devolution to ensure evolution would seem to be the most logical and intelligent road to salvation for a peopleand possibly a planetfacing extinction
3376,appendix probable and improbable ethnostates in north america cumberland
3377,the territory of virginia kentucky and ten­ nessee centered around the cumberland gap daniel boone country
3378,population is largely scotsirish and english
3379,state­ hood would be a first step towards ethnostatehood
3380,northern california
3381,if the state were divided in two the northern part would become the homeland for white califor­ nians minus white unassimilable minorities
3382,the multiracial multicultural southern part would be dominated by hispanics and a mix of other nonwhite minorities
3383,azthin
3384,the american southwest under the notungentle prodding of hispanics would secede from the union and be­ come an independent mexamerica
3385,ironically this could be interpreted as a latterday enactment of the 1915 plan of san diego by mexicans which called for a liberation force of mexicans negroes and indians to drive the whites out of texas california arizona new mexico and colorado
3386,blacks would get oklahoma utah wyoming kansas nebraska and south dakota for their part in the project
3387,indians would retrieve their lost hunting grounds
3388,nine nations of north america
3389,see the book of the same title by joel garreau avon books new york 1981
3390,new england
3391,the states that comprise presentday new england would declare their independence and establish a separate nation that would contain a sliver of new york state and extend northeast from maine to include the maritime provinces of eastern canada
3392,226 the ethnostate 227 the foundry
3393,new york pennsylvania ohio the upper half of indiana michigan and the west shore of lake michigan starting with chicago and reaching north to comprise 10 of eastern wisconsin
3394,the breadbasket
3395,the great north american farmlands stretching as far north as winnipeg and as far south as houston and extending east to include a large part of wisconsin lllinois and missouri
3396,dixie
3397,from dallas on the west eastward through all the southern states stopping short of southern florida
3398,the islands
3399,the caribbean islands plus the southern tip of florida
3400,mexamerica
3401,californias san joaquin valley los angeles baja california the northern states of mexico the southern half of arizona most of new mexico and a ribbon of texas from ei paso to the edge of houston
3402,a modern and more moderate version of the plan of san diego
3403,ecotopia
3404,the pacific coast zone approximately 100 miles wide north from san francisco through vancouver canada to anchorage alaska
3405,the empty country
3406,the rocky mountain states ranging north through most of central and western canada and south to the northern third of mexico
3407,quebec
3408,frenchspeaking canada
3409,the nation of islam
3410,black separatists fantasize about a large negro nation in eastern america excluding a coastal strip from northern new jersey to massachusetts to be reserved for whites
3411,a ioomilewide patrolled buffer zone would sep­ arate the white american bastion from the nation of islam
3412,black boston
3413,prominent black politicians have demanded that bostons roxbury district and some tangential acreage secede from boston and become the free city of mandela
3414,new confederacy
3415,the south might rise again by means of a peaceful this time secession to form an independent south­ ern nation
3416,the wishful thought is the principal plank in the platform of the small southern nationalist party and the nos­ talgic dream of unreconstructed southerners and dixiecrats
3417,in 228 the ethnostate contrast to what they fought for in the civil war many contemporary southerners now desire separation from blacks more than they want separation from the united states
3418,indian territories
3419,an increasing number of american in­ dians want their reservations given complete independence and removed from the control of the bureau of indian affairs
3420,republic of five northwestern states
3421,the utopian pro­ posal of the rightwing aryan nations based in idaho and various members of the identity church who believe they are the true descendants of the original hebrews
3422,eastern canada
3423,when and if quebec separates from anglophone canada the eastern provinces nova scotia prince edward new brunswick and newfoundland might apply for statehood in the united states or might seek the independent status acquired by quebec
3424,western canada
3425,a concept energetically pushed by lawyer douglas christie a defender of canadian rightwingers
3426,the breakaway state would include all provinces west of ontario
3427,other possibilities
3428,america is replete with serious and frivolous suggestions for devolution
3429,not content with state­ hood a considerable number of americans are opting for forms of autonomy that are not too far removed from inde­ pendence
3430,some americans would like to see something like ethnostates pop up in the ozarks and in other isolated parts of the country
3431,texas had a taste of independence in 183645 and more than a few texans would like to repeat the ex­ perience
3432,an independent black nation representing about twothirds of the south was proposed by the american communist party in the 1930s
3433,the maverick inhabitants of key west say they want to quit horida and become a conch republic or city state
3434,white separatits wish to carve an allwhite nation out of the the ethnostate 229 eastern quarter of washington the northern quarter of idaho and the northwest corner of montanaa downsized version of the republic of five northwestern states
3435,europe the ethnostate picture looks brighter in europe
3436,the eastern part of the continent is being rearranged to confonn more with culture and race now that the forced political economic and social integration of soviet imperialism has been ended
3437,the renewed independence of the baltic states the birth or rebirth of several slavic states such as belarus and ukraine and of various republics in the caucasus and central asia leaves the russian federation once the mother country of the soviet union much poorer in territory and population but more in­ ternally unified
3438,somewhat the same process but with much more violence and bloodshed is occurring in yugoslavia whose fission has already resulted in the independence of slovenia croatia and though still not certain at this writing bosniaherzegovina
3439,this leaves serbia and not much else to the serbs
3440,another slavic country czechoslovakia has split into a czech and a slovak state
3441,in western europe there have been no drastic changes but almost everywhere various groups and lobbies are pushing for some fonn of decentralization whether it is restoration of the old provinces or outright secession to confonn with racial and cultural boundaries
3442,so far no genuine ethnostates have been created out of all this fennent but the trend is definitely in that direction
3443,united kingdom
3444,fonned originally out of england scotland wales and northern ireland great britain is slowly returning to its traditional components at the expense of the centralized state set up to administer the once immense but now defunct empire
3445,scotland and wales are showing signs of spiraling off and the scottish national party which commands a respectable following is dedicated to independence
3446,a simi­ lar type of devolutionary agitation is being promoted by welsh 230 the ethnostate nationalist groups
3447,there is even some talk of autonomy for cornwall once a gaelicspeaking land like wales and scot­ land though the last cornish speaker died some years ago
3448,northern ireland is a potential ethnostate if its southern irish population could be sorted out and either attached to eire or given a small state of its own somewhere in the six counties
3449,ira terrorists expect that the irish protestants if and when they are abandoned by britain will give up and be forcibly inte­ grated into the irish republic
3450,france
3451,brittany and normandy are provinces as old as france itself
3452,bretons and normans are demanding and to some extent receiving greater autonomy from the french gov­ ernment though by no means as much as the more radical factions of these two regions would like
3453,that part of southern france once known as provence and occitania is also stirring with romantic visionaries bent on recapturing the lost glories of provenal culture
3454,belgium
3455,many members of the 60 of the population that speak flemish are demanding an independent flanders which would leave the 40 of the belgian population that speak french with a much smaller but more integrated state which would probably be named wallonia
3456,holland
3457,some 60 of friesians twothirds of whom speak a language fairly close to english are seeking ever bigger doses of autonomy from the ruling dutch majority
3458,germany
3459,the german government has granted so much independence to its lander or states that any serious drive for further devolution has been temporarily sidetracked
3460,never­ theless the country has such a long history of autonomous or semiautonomous provinces and its people speak so many dif­ ferent dialects that the spirit of ethnostatism must be alive in many hearts particularly in bavaria once a powerful kingdom in its own right
3461,in this context it is well to remember that germany did not become one nation until 1866 the ethnostate 231 scandinavia
3462,one of two examples of divisiveness in this part of the world is the laplanders some 32000 strong who live in northern norway sweden and the kola peninsula of russia
3463,the other candidates for ethnostatehood are the 40000 people of the faeroe islands 17 inhabited 5 uninhabited whose language resembles old norse
3464,an appendage of den­ mark the islands are located some 300 miles north of scotland
3465,spain
3466,basque terrorists are committed to the creation of euzkadi an independent homeland located on both the north and south side of the pyrenees
3467,catalonia with a rich cultural history of its own has an active independence movement and the support of the worlds largest anarchist party
3468,six million hardworking catalans are unhappy about supplying spain population 40 million with 40 of its tax revenues
3469,the laid­ back andalusians in southern spain have some cultural and racial traits that distinguish them from many northern span­ iards a situation which may one day inspire the birth of an andalusian ethnostate
3470,italy
3471,the lombard league which has already won a few seats in the italian legislature would like to divide italy into two nations one north of rome the other consisting of rome where africa is said to begin and everything south of the italian capital including sicily
3472,up in the mountainous italian tyrol live 280000 german speakers most of whom to be free of italian politics would prefer to be either independent or join austria
3473,mare nostrum islands
3474,corsica and sardinia belong to france and italy respectively
3475,some day they may become model ethnostates
3476,in the eastern mediterranean crete has more than a few enthusiasts who would like to be free of greece
3477,the partition of cyprus between turks and greeks will continue to be a political cancer that can best be cured by the formation of two ethnostates
3478,bibliography the following is a selective list of authors and their works previously cited or alluded to that deal in greater detail with some of the ideas and themes discussed in this book
3479,bryan frank and john mcclaughry
3480,the vermont papers recreating democracy on a human scale
3481,post mills vermont chelsea green publishing co 1989 cattell raymond
3482,beyondism religion from science
3483,new york praeger 1987 coon carleton
3484,the races of europe
3485,new york macmillan 1954 darwin charles
3486,the origin of species and the descent of man
3487,new york modem library
3488,davidson donald
3489,regionalism and nationalism in the united states
3490,new brunswick new jersey transaction publishers 1991 galton francis
3491,hereditary genius
3492,gloucester massa­ chusetts peter smith 1972 garreau joel
3493,nine nations of north america
3494,new york avon books 1981 gehlen arnold
3495,moral und hypermoral
3496,bonn athenaum verlag 1969 harsanyi zsolt
3497,genetic prophecy new york ross  wade
3498,heidegger martin
3499,sein und zeit
3500,ttibingen max niemeyer verlag 1977 jefferson thomas
3501,the life and selected writings of thomas jefferson
3502,new york random house 1944
3503,232 the ethnostate 233 kohr leopold
3504,the breakdown of nations
3505,new york ep
3506,dutton 1978 kohr leopold the overdeveloped nations
3507,new york schocken books 1977 mcneill william
3508,the rise of the west
3509,chicago university of chicago press 1963 naipaul shiva
3510,north  south an african journey
3511,new york penguin books 1989 robertson wilmot
3512,the dispossessed majority
3513,cape canaveral florida howard allen 1981 schumacher ef small is beautiful
3514,new york harper  row 1973 solzhenitsyn aleksandr
3515,letter to the soviet leaders
3516,new york harper  row 1974 spengler oswald
3517,der untergang des abendlandes
3518,munich beck 1920 wilson eo
3519,sociobiology the new synthesis
