,0
1695,nietzsche sees in this an excess something unfortunatebut i tell you he means something else
1696,when city is destroyed its gods are destroyed you must remember that each city had its tutelary gods and spirits for protection
1697,the romans before they conquered a new city promised the gods of that city that they would honor and respect them tenfold more than the inhabitants
1698,when a city or culture is destroyed gods are destroyed with it
1699,the destruction of the cities in fire that the greatest warriors of antiquity took upon themselves was a form of divine warfare
1700,and it was only possible because such men knew also how to listen to the voice of the gods and allowed themselves to be entirely possessed by a divine madness
1701,it imbued them with superhuman strength and drew others into their designs by instinct
1702,this abandon to nature and instinctthis is the bronze age way
1703,and you can learn to cultivate this exalted psychosis inside you also
1704,57 i see no reason why if there should be epidemics of all kinds of diseases the same can’t also be true for what we call “mental disease” and you see repetitions of this throughout history and even now among primitives in sudan when they become possessed of fears that wandering jews are spreading penis modifying bananas or that shaking hands can destroy your genitalia or such things
1705,this is funny but in all eruptions of this kind of superstition i see a divine significance and great potential
1706,in europe there used to be the mania called st vitus’ dance and in ancient greece the cults of dionysus spreading the madness of maenads and turning the women into hungry cannibalistic sluts
1707,i say this in “sexpositive” way
1708,i believe any child born of such excesses is likely to be blessed because here the genius of the species is allowed to make the choice without any interference
1709,this is not endorsement of anything in our time there is nothing like this it’s just larp’ing
1710,you’ve been abandoned by the gods
1711,only a global orgy of fire will whet their appetites for return
1712,58 you make fun of “decadent” roman emperors
1713,in the horror stories from suetonius you have prototype of “monarchy gone wild” of mad emperors who use position only to satisfy arcane and criminal lusts
1714,i don’t write to defend such things but the condemnation isn’t moralhow can it be when my reaction at reading excesses of caligula or nero or tiberius is to feel a great sense of loss or envy at what they could do that i can’t
1715,caligula had the genius idea to form a long line of ships on the sea put platforms on top of them fill them with earth so that he could fulfill a prophecy of walking on water between two points
1716,he gathered the army on the seashore facing britain and ordered them instead of invading to collect seashells
1717,he then called this a great booty for the roman people and the senate and threw a few pennies at the soldiers saying “go happy
1718,go rich” he captured two gauls but dressed them up in icenigger face to look like teutons and then enacted an obviously transparent “hunt” to pretend he had captured them in front of the soldiers
1719,everyone laughed and rolled their eyes for sure
1720,but he was caught up in the story of his own godhood
1721,at rome he used to lock down the colosseum during the hottest hours and withdraw the awnings so that the people would suffer in the heat and pregnant women wouldn’t be able to leave
1722,sometimes he replaced the regular gladiator shows with pathetic fights between cripples and deformed animals he would lock down the granaries to let the people go hungry for no reason at all
1723,he was the greatest troll ever
1724,when the jews of alexandria came to complain about civil war simmering in that city he ignored their pleas and asked them why they don’t eat pork
1725,when you look at elagabalus you see this tendency taken to its logical conclusion this man was a trapemperor and asked his doctors to give him a sex change operation
1726,it is believed he was a devotee of cybele and like the insane priests of that cultwanted to castrate himself
1727,instead of this he became a prostitute inside the palace and used to publicly give himself airs over how much he was making
1728,commodus became a gladiator and found great pride in his swordplay although such things aren’t so strange to imagine in our time and they are to be welcomed
1729,nero was a pioneer of gay marriage
1730,the first time he did it as the groom and the second as the bride he made the old senators listen as he mimicked the sounds of a young wife getting deflowered behind the doors
1731,of all his exploits i found most fascinating that he put on the mask of a lion and having tied up various men and women naked in his mansion on the island came at them with the rage of a beast and in a frenzy bit at their bodies and genitals
1732,i don’t celebrate any of this but i think when in our age elites are accused of similar behaviorthis isn’t righti think we flatter ourselves
1733,we want to think they’re a lot more interesting than they areit’s easier to think we’re ruled by demons than by defectives who would normally be running a smokedfish stand or running vodka parlors outside minsk
1734,we don’t want to admit that we’re as lame in vice and deviance as we are in greatness and for the same reasons
1735,you see these old wet rags of an “elite” getting arrested and in almost every case it’s for something on the level of a pee wee monkeyshow selfexposure in a porn cinema masturbating themselves in front of some frigid cinema whore with leatherface and bugged out eyes exposing their weapons of mass destruction to a dominican maid
1736,it’s hard to understand what even goes into this kind of “decadence” but it’s of a different kind from the excesses of the worst roman emperors who even when they were trannies seem more manly and brave than our perverts
1737,i wonder if it’s not possible to think of history in entirely different way i mean all we think now is from point of view of the people and the story goes about progress or regress with respect to how they fare or at best how something like science or hygiene advances or technology or moral responsibility or equality or inequality or anything else you wantadvances or not
1738,but history would look very different if pursued with eye of connoisseur for superior specimens judging them as you would prized steers or stallions
1739,in such case you would have to dismiss these kinds of freaks like the emperors i mentioned and judge them defectivebut for entirely different reasons
1740,you would learn to see history from view of life and biology as great bestiaryand learn what is necessary in our time also to make way for the longlost tropics and junglethe abode of the godsthat can returnand return 59 i always loved the statues of the kouroi
1741,i can safely say that upon viewing such statue by myself for three hours someone let me in to look alone in museum i was able to ejaculate without touching myself
1742,but i had no dirty or untoward thoughts the entire time
1743,this experience made me wonderif it is possible to ejaculate without touching yourself is it possible also to will yourself to death just the same without doing anything
1744,the kouroi have long story behind them you might have heard
1745,at first these statues were copied from egyptian models but they became much more realistic in the hands of the craftsman of the archaic greeks also much brawnier and more muscular
1746,the pose is still stylized and the smile they have on their face is very enigmatic almost like you think they could crush big stone on your head or run iron blade through your sternum and have that stoney autistic smile unchanged while looking you in the eye
1747,two brothers of this type had to carry their mother to a religious feast
1748,it is story of kleobis and biton twins
1749,she couldn’t get there on her own so they carried her on a kind of palanquin rushing with great force up the steps to the temple
1750,they presented her in time to the sacred procession but both died from the great exertion
1751,herodotus says solon told this story to croesus of lydia who was one of the first selfmade kings we know from history
1752,croesus took his state by force with the help of a company of elite warriors
1753,he was the one who made the first coins to pay his mercs
1754,he ruled outside all limits and pursued the way of power
1755,in this he inspired many to similar actions
1756,but solon the wise founding father of athens you could say a famous lawgiver went to visit him
1757,he asked solon to tell him about people who lived a happy life and solon told him this story of the brothers
1758,the full story says that after the twins performed this great athletic feat and delivered their mother in time to the sacred feast she asked the goddess hera to which she was dear for a great reward
1759,and the goddess gave this reward that the twin sons would lie down in the temple for a deep sleep and never awake
1760,this is idea of a greek
1761,of a happy life
1762,this story confused croesus the king and it probably confuses you
1763,it’s strange to see how far the greeks took aesthetic understanding of life and the world
1764,there is no moral lesson in this story at all
1765,any moral lesson that you could think of for example of duty to parents or to tradition could have been made in different way
1766,what’s unusual here is the ending
1767,there is just biology it is best for the end and the acme to coincide
1768,a beautiful death at the right time is the only key to understanding a life its only hidden “meaning” it is a beautiful death to die after accomplishing a great feat for the glory of one’s city family and for the gods but it’s greater still to die in one’s prime at the height of your powers and at the acme of their discharge
1769,a beautiful death in youth is a great thing to leave behind a beautiful body and the best study of this pursuit you find in the novels of mishima a real connoisseur
1770,60 the most glamorous christian prince for me was always young conradin king of the romans and king of jerusalem
1771,he was unjustly killed in italy by usurper charles of anjou with the contrivance of a corrupt pope
1772,he came from an illustrious family
1773,his grandfather was the emperor frederick ii hohenstaufen called stupor mundi and celebrated by nietzsche
1774,his beauty was said to be resplendent like that of his halfbrother manfred who was holding much of italy by force of charisma and arms while conradin was still a small boy
1775,upon reaching age at thirteen or fourteen conradin embarked with his few but powerful knights southward to reclaim his rightful throne in rome
1776,he defeated the usurper and then entered the city
1777,riding at the head of his column of knights in all their full armor with the imperial banners raised highthis was a glorious day all the people came to the streets to welcome their beloved liberator and showered the procession with many flowers
1778,the outpouring of love for this boy was like something that hadn’t been seen since the age of the empire and this alarmed the pope and all the sclerotic prelates as much as this boy’s grandfather had if not more
1779,conradin was just thirteen or fourteen but he refused all orders to wait and never listened to the timid counsels of his advisors who tried to hold him back from his acme
1780,he entered rome as world conqueror
1781,thereafter came a series of disasters his army lost a great battle in the south despite a successful first charge and mostly through the inadequacy of some of his auxiliaries
1782,he was captured by treachery and then charles of anjou with the help of corrupt jurists found a legal pretext to put him on trial and behead him and a friend
1783,you might think this is very bad and certainly it would have been better to die in the middle of battle but much can be excused by his youth
1784,and it must be said that he never compromised or begged for his life
1785,his execution was so absurd and unjust that it permanently discredited charles of anjou the usurper
1786,it discredited too this kind of papal “legalism” that must sound very familiar to you now
1787,still more so it permanently discredited the aggressive papacy that promoted a man the people of sicily and italyas well as most of the german statesviewed as an arrogant nearlyautistic and unjust upstart
1788,this charles was ever driven in his life by the hatred that came from being slighted in his youth by his mother and other relatives
1789,he was a man driven by a sclerotic lust for power and crude ambitions where conradin was carried by the native charisma common in his family by his beauty his careless courage
1790,he was riding to seat of worldruler purely through naïve trust in his own glamor
1791,know that despite all force and treachery and contrivance all public sanctions and honors the people will not be fooled they know the real man of power and can tell the difference from a deformed usurper
1792,charles’ execution of conradin was lamented by all germany and much of italy
1793,now the robots who run our world also want to be loved or feared and are trembling because the people don’t respect them
1794,they too the nations of our time seek the return of youth of a conradin
1795,it seemed to the peoples of that time a story of the promise of youth the beauty and purity of its intentions extirpated by the old and ugly
1796,so that in the end the memory of the young prince was victorious
1797,not long after this the peoples of sicily conspired with the house of aragon ruled by relatives of conradin and broke the power of charles in a revolt
1798,this was the end of idea of “universal monarchy” through the papacyand this was the beginning of the national consciousness in europe
1799,the memory of conradin was prized as the promise of beauty and youth memorialized in epics and poetry that rejuvenated the peoples of europe and awoke them
1800,though he died without achieving his goal he died as a martyr for europe against asia and inspired the birth of the new statethe springboard of world conquest that was soon to come in the age of exploration and colonization
1801,christianity is a versatile faith capable of many interpretations
1802,i believe conradin was the most christian prince but also might as well have been the renewed avatar of apollo in europe recalling very old memories
1803,it was the spirit of fire and youth renewing the peoples through its magnetic power and then through the sacrifice of its blood
1804,in moments of torpor we can always return to this spirit of the ancient greeks as a tonic
1805,61 crusaders like cortes and pizarro fernando de soto drake and raleigh magellan and balboa equal in daring intelligence magnitude of spirit resourcefulness and achievement any of the great men of the greeks and romans
1806,the story of the heroic age of exploration remains to be told in full and maybe one of you one day will make big book or big movies
1807,i say also now for those who seek to make a difference and have some artistic or visual bent movies are the golden key to the minds of the many
1808,what mel gibson does is worth a thousand books or “activisms” for your side
1809,learn to make movies if you can and you can start with video
1810,in any case there is just one great epic that tells the story in its proper form the great poem of camoes a man born to piracy and high adventure
1811,this man lost an eye in war in ceuta against the moor he then lived as a brigand and vagabond in imperial lisbon getting into one duel and fight after another composing poetry getting drunk
1812,his mother saved him from prison but he was pressed into service in the colonial navy and army
1813,he arrived in goa and from there participated in many adventures military and diplomatic as a man of low rank but high spirits
1814,all the while he was writing his great poem the lusiad and when he was shipwrecked off the mekong with his chinese girlfriend he carried the text of this timeless work above his head to save it from the water
1815,no one reads it anymore and his life would make a great movie
1816,but he is right that the voyages of these new crusaders equal any great expedition even from the myths and legends of the past
1817,here we have jason’s argo made anew and not just once but in every one of these nations of the west
1818,england’s glory during these years might never be equaled again by any people
1819,even the kings of portugal who started the age of colonization and exploration had english blood
1820,the gothic restlessness of the steppe shook in the lords of iberia with a titanic energy
1821,before the great voyage to the orient of vasco da gama spiesand i mean just one or two menwent alone on expeditions in egypt and down the red sea into the heart of arabia fearlessly incognito to collect information crucial for the coming expedition
1822,perched on the beaches of the great eurasian mass these men went in just a hundred years from sailing a few almostrafts that they barely knew how to navigate to explorers of new worlds and founders of global empires that lasted for centuries
1823,you must understand how amazing this feat was there was no tradition of seamanship in portugal or spain let alone france or englandit all had to be done from scratch
1824,do you know at all to respect the sea
1825,if you’ve ever traveled a ferry on even a relatively calm sea like the adriatic on a windy day a large modern ferry as big as a city blockit will swing right and left
1826,you won’t be used to it
1827,the atlantic has waves ten feet or more as a matter of course and these men were traveling on wooden ships with 15 th century tech you must be crazy to have no awe of this
1828,for romance of the sea you should read melville
1829,columbus is celebrated yes but there were others who were even greater than him or at least his equal and few know about them
1830,they don’t receive the glory they deserve because first many of the writers who could have done this were prejudiced against their strong religious faith and their piety you see most of the modern glorifiers of antiquity usually had an axe to grind against christianity or the church so they didn’t want to promote these men or admit that the champions of the faith were the most shining exemplars of the classical man in our time
1831,even nietzsche stays away from them and in a moment of weakness speaks nonsense about the “superiority” of the aztecs
1832,on the other hand the church has been embarrassed about these men
1833,more than anyone else they spread its power and gospel through the world and even before that they saved europe itself from the moors and the other threats
1834,they’re the direct descendants of the crusaders who liberated spain and other parts of europe
1835,the church doesn’t want to admit that once ferdinand and isabella cleared spain of the enemies of christ god blessed that nation with a century of prosperity and preeminence and gave it the foundation of worldempire
1836,but the church was embarrassed by them by the conquistadores by their cruelty and their pagan love of vitality and action so it tried to disavow them while making use of their strength
1837,so their story remains largely untold although it’s one of the peaks of history and of manly achievement
1838,few understand the voyages for example of even one of the most famous among them vasco da gama and how in many ways it exceeded the feats of columbus
1839,this man circumnavigated africa and found the sea route to the indieswhat columbus had actually set out to do or so the story goesi believe columbus had some secret maps such voyage was attempted long before by the phoenician hanno but no one knows what really came of that
1840,the travel was difficult
1841,when you reach a certain point of the west african coast you can’t just continue to hug along ityou have to pull out to the west and swoop aroundthis is likely how south america was discovered
1842,do you know what starvation scurvy and tropical disease is
1843,do you understand tropical heat
1844,sure some of you might but know that off the west africa coast when a wind blows in your face it’s not a relief it’s like a hairdryer going off in your face nonstop
1845,and yet he reached india he found spices he found monkey he made the zamorin submit with big guns
1846,his investors made thousands of percent return
1847,just seven years later another conquistador returned almeida with a great armada that tore a swathe of destruction along the indian ocean
1848,he burned down mombasa though outnumbered because of the arrogance of its arab rulersimagine the stench that must have wafted as far as japan
1849,this man defeated a huge armada of ottomans arabs mamelukes at the battle of diu to avenge the death of his son and this was momentous time
1850,space itself on our world changed
1851,the great overland routes of trade were now outflanked by the seafaring nations of western europe which from this moment began to dominate the indian ocean and the pacific
1852,do you understand america had a great destiny in this design as well
1853,when the colonists founded jamestown let’s say there were no more than two hundred or two hundred and fifty years from that act to the time of commodore perry the american people had tamed the continent and pushed their way to asia across the seas in no time at all
1854,it would have happened even faster if they hadn’t been hampered by the domination of englandonce they gained their independence their expansion was very fast the constitution the ideology the doctrine of rights is all so much nonsense and has nothing to do with any of thisit barely all even lasted through the lifetimes of the founders of america who were seeking merely dominion and freedom of space to expand
1855,the great destiny of america had always been the conquest of the far east and the domination of china which obsessed the leading minds of that time
1856,all of this has now been forgotten and america’s great fate has been thwartedat least for now
1857,what do you know then of men like this or of afonso de albuquerque who followed almeida who captured hormuz and muscat with seven ships who opened the way to the spice islands of legend
1858,i prefer as usual not to talk of such men they are so far from your possibilities that the example is almost depressing
1859,i want to encourage you again with someone else from this age a man more to my taste and more within the realm of what is possible of what is about to become possible again
1860,this is the brilliant righthandman of cortes pedro de alvarado
1861,he was a man of knightly family from southern spain but had fiery redblond hair which amazed the mexicas they believed he was a child of the sun and called him tonatiuh the mane of the sun
1862,he was of boundless courage carelessness and also boundless cruelty
1863,cortes left him in charge briefly in tenochtitlan where he massacred all the aztec nobles in the great temple during a banquetfor no reason at all
1864,during the battles he distinguished himself by insane charges into the thick of the enemy by which he was outnumbered by hundreds to one yet he never lost heart he went right for their garish flowerdecorated lieutenants and cut them down striking fear into the multitude
1865,don’t believe the lies about gunpowder
1866,guns were very basic at this time and on many occasions the spanish didn’t have guns at all
1867,the armor the pikes the toledo steel blades the discipline and knowhow from decades of fighting the moorall of this was far more important
1868,and above all bravery and daring the same that led pizarro to take down an empire with a retinue of thirteen men
1869,what i want to say about alvarado though is this once conquests were made he never stopped
1870,his thirst for space for new worlds for new conquests was without end
1871,in his letters you see this is his only interest
1872,though made governor of a huge areathe presentday states of guatemala of honduras these are his creationshe nevertheless showed no interest at all in ruling them
1873,he squeezed them of whatever money he could never paying any taxes back to spain and always planned new adventures and new conquests
1874,this man was a born pirate right before his death he was planning a great expedition for the conquest of china and the spice islands
1875,alvarado was a nemesis to civilization and this is right and good
1876,god sends such men to chastise mankind
1877,i want you to be like this to listen to these instincts in you
1878,when he was put in charge of territory alvarado could have very easily settled down to the life of a governor most men would
1879,enticed by the prestige and honor they would play the part then also their vanity would fool them into thinking that they could govern well
1880,well maybe you can govern well or maybe you can’t
1881,but alvarado knew what he was
1882,and he didn’t try to be more than one thing
1883,be one thing
1884,singleminded purity of purpose is true manliness
1885,he knew he was a born beast of prey and never pretended to be more or less than this
1886,this selfassured sense of who he was made him insanely attractive even to the natives he oppressed and massacred despite his cruelty they couldn’t help being drawn to his charm his lofty manner his outrageous magnificence
1887,they worshiped him as a god
1888,the other spaniards were in awe as well
1889,you must see that nature blesses all men who have faith in their own blood and in their instinctsnature blesses them with such magnetism
1890,alvarado is the avatar of our new age and i predict this within fifty years a hundred alvarados will bloom from deep in the tropical bestiary of the spirit
1891,they will sweep away the weakness of this world
1892,62 bob denard shows that the spirit of bronze age pirate can exist also in our age
1893,it can flower complete and unedited
1894,you have no excuse
1895,this man may not be what you expect
1896,how different he is from the pretentious bureaucrats we see the politicians with their highflown language their tedious moral preaching their careful selfpositioning timidity and the drudgery to which they subject themselves
1897,men who embrace highflown moral principle in public are usually looked down on by many regular people they can smell the bullshit from far away
1898,he started out as a regular soldier with the french in vietnam but he was courtmartialed after he burned down a barpart of a dispute you see
1899,some men chimp out by writing a complaint others by getting in a bar fight others by burning down the building
1900,after this he wandered around africa finding odd jobs in the employ of local nabobs and potentates all of them utterly corrupt and incompetent
1901,he said once something like “it’s important never to be ‘ambitious’ men of ‘ambition’ are losers
1902,act and feel like a winner and good things friends and victory will come” he took part in adventures all over africa coups in benin the congo secessionist movements like in biafra the french styling on english nigeria and so forth
1903,his greatest feat was to overthrow the government of the comoros four times
1904,each time france had to send special forces to the islands to dislodge him
1905,otherwise he would have surely become a hereditary ruler
1906,he had many wives and won many properties by the power of his hand
1907,at the end of his lifewellthis life lasted too long
1908,he should have died in defense of his territory younger and without descending into the dementia and pain that took him in old age
1909,france repaid his service with persecution no longer needed to fight communists in africa his vainglory and ferocity became a liability
1910,now if you need great moral elevation if war must be in the service of a good cause you can consider his service in congo in katanga and then against the simba rebels
1911,at stanleyville he along with only a handful of other white mercenaries freed thousands of hostages from rape and sure massacre at the hands of the savage simbas
1912,in many ways he defended whatever residues of civilization remained in africa after decolonization
1913,in this last venture he was joined by a man of similar temperament the colonel “mad mike” hoare
1914,this is another great example of the modern rebirth of bronze age vitalism
1915,and another example of why you’re a fag
1916,an irishenglish dandy he was a gentleman among soldiers but a man before being a gentleman he remained throughout his life singleminded brutal and coolheaded in the middle of conflicts where he was outnumbered thousands to one swamped by the demented zombi hordes of the tropics
1917,this man understood communism for what it was the infestation of vermin he was tasked to exterminate a biological event not an ideological political or historical one
1918,after the war in burma he made a living working on safaris and then like denard gaining experience in the service of various african governments
1919,he led an elite unit of mercs in the congo and in the same operation with denard was responsible for relieving stanleyville and saving a hundred nuns and missionaries from rape and torture
1920,thereafter he led many missions in africa a new frontier
1921,he was later involved in an aborted coup on the seychelles
1922,failure is not dishonorable as long as you are making a great gamble for great gains
1923,it isn’t right to judge such people by the “justice” of their cause
1924,some of you spergs and almost all of the half educated class think when nietzsche talks about “beyond good and evil” that he’s making some grand proposition about there being no possibility to evaluate men or events
1925,morality is absolute necessity for the people
1926,there is the other morality that reveals a biological hierarchy
1927,just the same a different standard applies to huemans and a different one to the true men who are willing to live in danger and who don’t care for their animal lives
1928,men like denard and hoare are a great attempt on the part of nature itself they show that even in our age there are men who yearn inscribe their wills in bronze for the ages who want their terrible creations to endure for centuries
1929,they should be judged by what they were willing to risk in their spiritand also by the unequaled rush they all must have had inside them as they pursued their high aims
1930,even just a few years ago margaret thatcher’s son mark was given a sentence in south africa in 2005 for an attempted coup in equatorial guinea
1931,he was ratted out and caught at the airport
1932,you must understand that the meddlesome little cretinoids who run the west always put a stop to great plans and great actions
1933,they’ve ended many promising adventures through their snoopingthey’re tattletales always watching never sleeping always whispering
1934,gallant men who live under the sign of the lion are stopped before they can act
1935,a different way is necessary
1936,but i mean to say don’t be fooled in our age too men of adamantine character exist who fight like capaneus before thebes ready nude with fire in arm to burn down city
1937,they appear now as villain now as hero to the people but you must learn to forget just this desire of the people and yearn rather to live dangerously and do great deeds for good or evil
1938,the danger of our time is not that it makes people bad but that it makes everything small and afraid
1939,neall ellis in his trusty mi24 hind helicopter held off the rebels in the sierra leone civil war singlehandedly and saved innumerable lives
1940,there’s little glamor in his job and in the end it didn’t matter but on his trusty flying hind steed he must have felt like a beast of prey swooping down on the enemy
1941,he worked for company executive outcomesa name that might make you think of second rate consulting company in office park
1942,but this was merc company that ended the civil war in sierra leone and threatened to establish a new order all over africa
1943,for this reason they were stopped by the un by gangs of international lawyers and financiers who fear the power of the new sea peoples
1944,how long can they hold off such men from their destiny
1945,in the rhodesian war you had companies of a few white farmers raised in the bush who ambushed armies of zambia and mozambique many thousands strong
1946,they would attack with stealth stalking them inflict frightful casualties and escape unharmed
1947,many such stories look up nyadzonya raid
1948,the potential for adventures and conquests like european man has rarely experienced in the past still exists and i have no doubt that in the coming years such opportunities will become ever more frequent
1949,the great leviathan will falter sooner or later
1950,the coming age of barbarism will not be owned as so many of you urban cucks fear by the gangbangers and the unwashed hordes of the teeming cesspools of the world but by cleancut middleclass and workingclass vets men of military experience who know something about how to shoot and how to organize
1951,the fools who think oligarchs will be able to control these men for very long should look to the fortunes of the sforzas and many others and remember that money is no match for force of arms combined with charm
1952,when theodore roosevelt was i think close to seventy years old he went on expedition to the amazon then mostly still unexplored he called it one last chance to be a boy
1953,this expedition led to his death and it was a good death
1954,he followed in footsteps of men of power like lope de aguirreand never lost the yearning in his heart for eldorado
1955,part four a few arrows 63 giving “freedom” to women an impossibility
1956,with the liberation of women in the 19 th century the west has given itself an infection from which it can’t recover without the most terrible convulsions and the most thorough purgative measures
1957,what the “freedom” of women means in practice is the domination of mankind by the demagogues who can rally the lower orders of the spirit
1958,because there is no world in which “the women” can act as a political unit
1959,liberation of women means freedom and power for financiers lawyers purveyors of comforts in and outside government employers who whore out your wife and daughters
1960,it has been the greatest weakening and selfown a civilization has ever visited on itself
1961,but in the end is this so different from democracy as such
1962,yesbecause the “liberation” of women makes democracy into a terminal diseaseone that doesn’t just end a particular government but the civilization
1963,64 if you wonder how mankind fell from the high times of the renaissance and the age of exploration to our times of mediocrity and repressioni can only tell you this that our age is the norm in history
1964,it takes great efforts and much good luck to be able to surpass the dirty ape and rat inside us all
1965,most of mankind never left the regime of deformity and it’s no surprise that this morass is returning
1966,it’s just a reversion to the norm
1967,that said there does seem to be something especially menacing about developments in our age the ubiquity of this leviathan the inability to escape it
1968,everywhere you might become a hermit you are reminded of it it intrudes everywhere
1969,and so the very success of the great men of four hundred years ago their foundation of a new world the great expansion of human knowledge and knowhowthis ended up setting the stage for our trashworld
1970,they succeeded beyond what they could expect and that success is what allowed the profusion of the lower types of mankind
1971,in nature the vital part of mankind would rule and in the beginnings of many societies it does military brotherhoods of men rule and physical force as well as force of personality charisma draw the rest in an orbit around those who possess these in the highest degree
1972,this is all by a natural and secret pull by instinct
1973,there is a magic to charisma that does this and the military monarchical organization the rule of the warlord comes from desire for this in the nature of all not from reflection and abstraction
1974,unfortunately some things conspire to end this original condition of mankind which is itself no paradise and is full of strife suffering and problems
1975,these things are first of all the very success of these men in securing the conditions of life and comfort for the rest of the community
1976,second the ascent within this peacetime of the priest the shaman the schemer and the matriarch which slowly usurp power away from the brotherhoods of young men and their captains
1977,spinoza explains the corruption of the jewish people in just this way the hebrew “republic” was in fact a military regime of the type i say here a rule of the captains
1978,but the priests took this power away and corrupted the nation to weakness
1979,in same way something happened to the aryans in india and in many other places
1980,this state of things doesn’t need to be so the men of religion and those of power have many interests in common and can rule together
1981,but it often happens that the men of power become decadent and let the state drift into the hands of those who can’t ruleand who start to resent them for this abdication
1982,women become also very aggressive once real and relaxed manhood atrophies
1983,if you imagine that women in the muslim world for example are sweet and femininethey are hungry viragos of iron will
1984,the feminist muslima will be a figure of much importance among them
1985,the men in arabia will turn gay
1986,the vietnamese or chinese grandmother has her knee on the neck of the soninlaw
1987,thus everywhere we see that the very comforts and safety produced by the best men leads to the usurpation of society by those parts of the human spirit that are oriented instead toward a different kind of life that everywhere that mode of the yeast wins outand usually wins out very quickly
1988,and in the west whose special fate has been confused for history or progress of the entire species this development has taken place through the promotion of logos or reason and all the manifestations of this the adulation of empty words of legalism as a guide for social and political life of the cult of science that is very far from real science
1989,all of this has been a cover for the ascent of the blob human of the lower orders of the spirit and is instead delivering not just the west but all of mankind to a condition of domestic brokenness and servility
1990,very concretely you see in feminism the return of prearyan matriarchy
1991,the great “earth mother” originally some kind of halfhueman halfcockroach creature resplendent with horrid eggs like big amazon centipedethis seeks to re absorb you
1992,of all the things that you blame for the decrepit times we live in feminism and the “liberation” of women is both the proximate and the ultimate cause
1993,nothing so ridiculous as the liberation of women has ever been attempted in the history of mankind
1994,it is an act of complete insanity disguised as “logic” “reason” presented in the most absurd legalisms about supposed “rights” the modern socialisms the expansion of the power of the state that squashes all initiative and all life the hypocrisy of all political life in our timeall of this is to be attributed to the participation of women in political life
1995,i don’t complain about the “freedom” or “degeneracy” that supposedly comes from this arrangement
1996,that’s all misdirection and selfflattery
1997,the state we live in is as repressive as any oriental tyranny
1998,but its hypocrisy is that it hides its force under the delusion of egalitarian ideals and legalistic procedures inconsistently applied
1999,it is not women actually being free but their “legal freedom” a practical fiction being used by a hidden power to oppress to dispossess to intimidate and extort
2000,it took one hundred years of women in public life for them to almost totally destroy a civilization
2001,but you would be a sperg to think that this problem can be solved by taking away women’s voting power “forcing” them into the home or some such thing
2002,the presence of women in public life is a spear with two tips and can be turned on the enemy with some ease
2003,women after all can still even in the most debased condition be made to call on their deep passions by a great leader
2004,they voted for hitler mussolini and many others with some enthusiasm
2005,the enemy who “freed” them has made use of a great weapon he has increased his power immensely and introduced a war into the house and life of every man
2006,but this enemy also made a gamble and i believe ultimately a mistakebecause women more than others will set their bodies on fire with passion for a savior and be willing to abandon the fear and love of comfort on which the modern state dependsthem more than others out of a wild and stupid enthusiasm
2007,65 how was it possible for women to become “free” at some point in the 19 th centuryhow did this agitation come about
2008,from where comes the gynocracy that rules not just as in tribal societies covertly but that now pretends also to be in the public sphere and to demand “rights”
2009,who was there in the first place to give rightsand of what use is a right if it’s not also a privilege
2010,the answer to all this is a little bit more unpleasant
2011,it’s only because women lost all respect for the males of the time that there could be any pretext like feminism or “women’s suffrage” in the first place
2012,the loss of respect in general marks the modern age since 1800 or so the loss of respect in authority for example that came when industrialists and bankers replaced the warrior nobility
2013,as “decadent” as the latter had become this class had never really lost its grace of manner its beauty and magnificence and glamor this made the common man more eager to submit or to accept such leadership
2014,but who could accept the rule of the dour economic creature that took the lead in the states at the end of the 18 th century
2015,this is why napoleon was such an enigma for so many he represented a man out of time something completely unexpected in the age of middle class mediocrity and hypocritical “democracy” that was just then coming about
2016,for this reason all the higher spirits of the 19 th century all the great artists the writers they threw themselves at the feet of his memory he seemed to represent the possibility of higher aspirations in our time
2017,you can read stendhal for this spirit
2018,napoleon was an escape from the domination of the bugman that was just then beginning to take hold of the nations
2019,now don’t imagine i will attack “the bourgeois”  we’ve declined so far even from the level of the bourgeois of that agein our time the desolation is almost complete
2020,this is why it’s so ridiculous to hear these “conservatives” yap on about honor or glory or sacrifice or any of this garbage
2021,the respect in all institutions and all leadership classes and all traditional authority has already been lost long ago and for good reason
2022,it’s impossible for the erased males to command any respect from the peopleand still less from their women
2023,feminism then is the revolt of women against the outrage of democracy
2024,they have been in a revolt against the inability of the bugman to command authority or respect
2025,and you must understand that there is no bottom to this “freedom” or revolution
2026,there won’t be any opportunity to say “i told you so” they will never “learn a lesson” from their foolishness
2027,and they resent the insecurity you have put them in
2028,the calamity that will surely follow from going down this path will not be a “teachable moment” to anyone
2029,they resent the “beta” but you’re wrong to think it was ever any different
2030,no great civilizations and cultures were never founded nor kept alive by “betas” the nerdoids who have taken over much of the right have brainwashed you to this view but it’s wrong
2031,women never loved the shopkeeper the timid merchant with the nasal voice and no not even the clockmaker or craftsman
2032,they have always loved the knight the sailor in love with wild ideas of the sea the adventurer and pirate
2033,and it is right that they loved these men and that with the coming of the rule of the bugman they would try to seek their “liberation” from unworthy men and the boring society they were building
