,0
3257,richard baker “we finally cleaned up public housing in new orleans” susan saulny “clamoring to come home to new orleans projects” new york times  june 6 2006 httpwwwnytimescom 2006 06 06 us nationalspecial 06housinghtml 
3258,under pence’s leadership republican study committee came up with list of “profreemarket ideas for responding to hurricane katrina and high gas prices” paul s teller “profreemarket ideas for responding to hurricane katrina and high gas” email september 13 2005 httpwwwnaomikleinorg shockdoctrine resources part7 chapter20 promarketideaskatrina 
3259,commitment to wage allout war on labor standards and on the public sphere paul s teller “profreemarket ideas for responding to hurricane katrina and high gas” email september 13 2005 httpwwwnaomikleinorg shockdoctrine resources part7 chapter20 promarketideaskatrina 
3260,another recommendation called for giving parents vouchers to use at charter schools paul s teller “profreemarket ideas for responding to hurricane katrina and high gas” email september 13 2005 httpwwwnaomikleinorg shockdoctrine resources part7 chapter20 promarketideaskatrina 
3261,rsc call on congress to repeal environmental regulations on gulf coast give permission for new oil refineries in the us and greenlight “drilling in the arctic national wildlife refuge” paul s teller “profreemarket ideas for responding to hurricane katrina and high gas” email september 13 2005 httpwwwnaomikleinorg shockdoctrine resources part7 chapter20 promarketideaskatrina 
3262,kleptocracy freeforall baghdad gang of contractors descended on new orleans naomi klein the shock doctrine the rise of disaster capitalism toronto alfred a knopf canada 2007 506 the company fema paid 52 million to build a base camp for emergency workers naomi klein the shock doctrine the rise of disaster capitalism toronto alfred a knopf canada 2007 495 fema paid shaw 175 per square foot to install blue tarps on damaged roofs even though tarps themselves provided by the government naomi klein the shock doctrine the rise of disaster capitalism toronto alfred a knopf canada 2007 496 in november 2005 the republicancontrolled congress announced that it needed to cut 40 billion from the federal budget naomi klein the shock doctrine the rise of disaster capitalism toronto alfred a knopf canada 2007 496 disastrous response to katrina sparked an approval ratings free fall for george w bush bruce alpert “george w bush never recovered politically from katrina” new orleans timespicayune  august 28 2015 httpwwwnolacom katrina indexssf 2015 08 bushkatrinawasasetbacktohtml 
3263,trump’s promised trillion dollars in infrastructure spending dan merica “trump i will ask congress for a 1 trillion infrastructure bill” cnncom february 28 2017 httpwwwcnncom 2017 02 28 politics trumpinfrastructuretrillioncongress 
3264,trump has indicated that he plans to do as much as possible through public private partnerships melanie zanona “trump’s infrastructure plan what we know” the hill  january 13 2017 httpthehillcom policy transportation 314095trumps infrastructureplanwhatweknow 
3265,chapter 9 the toxic todo list what to expect when you are expecting a crisis trump pledged to block all muslims from entering the country donald j trump “donald j trump statement on preventing muslim immigration” donaldjtrumpcom december 7 2015 httpwwwcnbccom 2017 05 08 trumpwebsitetakesdownmuslimbanstatementafter reportergrillsspicerinbriefinghtml 
3266,sessions consent decrees “can reduce morale for the police officers” andrew kaczynski “attorney general jeff sessions consent decrees ‘can reduce morale of the police officers’ ” cnncom april 14 2017 httpwwwcnncom 2017 04 14 politics kfilesessionsconsentdecrees 
3267,consent decree data christopher stone todd foglesong and christine m cole “policing los angeles under a consent decree the dynamics of change at the lapd” harvard kennedy school may 2009 httpassetslapdonlineorg assets pdf harvardlapd20study 
3268,rules requiring photo id to cast a ballot enacted in at least thirtytwo states jasmine c lee “how states moved toward stricter voter id laws” new york times  november 3 2016 httpswwwnytimescom interactive 2016 11 03 us elections howstatesmovedtowardstrictervoteridlawshtml 
3269,peter maass “a pistol cocked to go off at the first touch” peter maass “for donald trump a terror attack will be an opportunity not a curse” theinterceptcom march 19 2017 httpstheinterceptcom 2017 03 19 fordonaldtrumpaterrorattackwillbeanopportunitynotacurse 
3270,milton friedman “only a crisisactual or perceivedproduces real change” milton friedman and rose d friedman capitalism and freedom chicago university of chicago press 1962 xiv
3271,states of emergency states of exception amber rudd “entirely unacceptable” bbc “amber rudd ‘we must be able to access whatsapp’ ” bbccom march 26 2017 httpwwwbbccom news ukpolitics39398190 
3272,trump “just cannot believe a judge would put our country” donald trump tweet posted by realdonaltrump  february 5 2017 httpstwittercom realdonaldtrump status 828342202174668800langen 
3273,the dark prince is back trump “torture works” jenna johnson “trump says ‘torture works’ backs waterboarding and ‘much worse’ ” washington post  february 17 2016 httpswwwwashingtonpostcom politics trumpsaystortureworksbacks waterboardingandmuchworse 2016 02 17 4c9277bed59c11e5b195 2e29a4e13425storyhtmlutmtermacae2bdcbbba 
3274,trump “only a stupid person would say it doesn’t work” amy b wang “mike pence doesn’t rule out waterboarding under trump administration” washington post  november 20 2016 httpswwwwashingtonpostcom news thefix wp 2016 11 20 mikepence doesntruleoutwaterboardingundertrumpadministration 
3275,utmterme4ac49a225e3 
3276,trump “bad dudes believe me we’re gonna load it up” “trump load guantanamo bay up with ‘bad dudes’ ” youtube video 100 posted by associated press february 23 2016 httpswwwyoutubecom watchvj7dmmi3ctki 
3277,2015 senate amendment all interrogation techniques must follow army field manual hr
3278,1735 national defense authorization act for fiscal year 2016 introduced april 13 2015 httpswwwcongressgov bill 114thcongress housebill 1735 texttoch75dfac1d0a7148b4a454e532d7e864a6 
3279,mike pompeo “if experts believed current law was an impediment” ashley killough and ted barrett “pompeo confirmed as cia chief” cnncom january 24 2017 httpwwwcnncom 2017 01 23 politics mikepompeo ciadirectorconfirmationvote 
3280,mike pompeo calls for reversal on the limited restrictions on digital surveillance kate tummarello “new cia director mike pompeo sparks privacy concerns” electronic frontier foundation website january 24 2017 httpswwwefforg deeplinks 2017 01 newciadirectormikepompeo sparksprivacyconcerns 
3281,jeremy scahill “on matters related to intelligence and defense” jeremy scahill “notorious mercenary erik prince is advising trump from the shadows” theinterceptcom january 17 2017 httpstheinterceptcom 2017 01 17 notoriousmercenaryerikprinceisadvisingtrumpfromthe shadows 
3282,washington post  report on erik prince meeting with russian officials in the seychelles adam entous greg miller kevin sieff and karen deyoung “blackwater founder held secret seychelles meeting to establish trump–putin back channel” washington post  april 3 2017 httpswwwwashingtonpostcom world nationalsecurity blackwaterfounderheldsecretseychellesmeeting toestablishtrumpputinbackchannel 2017 04 03 95908a08164811e7 ada01489b735b3a3storyhtmlutmtermf4a959617474 
3283,us federal jury found four blackwater employees guilty us department of justice “four former blackwater employees found guilty of charges in fatal nisur square shooting in iraq” press release october 22 2014 httpswwwjusticegov opa pr fourformerblackwateremployees foundguiltychargesfatalnisursquareshootingiraq 
3284,erik prince “secure land borders and so prevent migrants” erik prince “a publicprivate partnership will solve europe’s migrant crisis” financial times  january 3 2017 httpswwwftcom content d95057a2 c90711e690437e34c07b46ef 
3285,no they don’t need to plan it daniel l bynam “trump’s actions and rhetoric add credibility” daniel l byman “why trump’s policies will increase terrorismand why trump might benefit as a result” brookings institution website january 30 2017 httpswwwbrookingsedu blog markaz 2017 01 30 whytrumps policieswillincreaseterrorismandwhytrumpmightbenefitasaresult 
3286,isis  “blessed ban” joby warrick “jihadist groups hail trump’s travel ban as a victory” washington post  january 29 2017 httpswwwwashingtonpostcom world nationalsecurity jihadistgroupshailtrumpstravelbanasavictory 2017 01 29 50908986e66d11e6b82f687d6e6a3e7cstoryhtml
3287,utmterm90be45d896db 
3288,iran’s foreign minister “a gift to extremists” “iran says donald trump’s travel ban is a ‘gift to extremists’ ” financial times  january 29 2017 httpswwwftcom content 8f13e824e62211e6 893c082c54a7f539 
3289,lt gen hr
3290,mcmaster “unislamic” mark landler and eric schmitt “hr
3291,mcmaster breaks with administration on views of islam” new york times  february 24 2017 httpswwwnytimescom 2017 02 24 us politics hrmcmastertrump islamhtml 
3292,the shock of war yemen increased number of drone strikes dan de luce and paul mcleary “trump’s rampedup bombing in yemen signals more aggressive use of military” foreign policy  march 9 2017 httpforeignpolicycom 2017 03 09 trumpsrampedupbombingin yemensignalsmoreaggressiveuseofmilitary 
3293,iraq deadly strikes with high civilian casualties tim arango and helene cooper “us
3294,investigating mosul strikes said to have killed up to 200 civilians” new york times  march 24 2017 httpswwwnytimescom 2017 03 24 world middleeast usiraqmosul investigationairstrikeciviliandeathshtml 
3295,rex tillerson “all options are on the table” anne gearan and anna fifield “tillerson says ‘all options are on the table’ when it comes to north korea” washington post  march 19 2017 httpswwwwashingtonpostcom world tillersonsaysalloptionsareon thetablewhenitcomestonorthkorea 2017 03 17 e6b3e64e0a8311e7 bd19fd3afa0f7e2astoryhtmlutmterm4021d0f024ff 
3296,trump “we will solve the problem without them
3297,usa” donald trump tweet posted by realdonaldtrump  april 11 2017 httpstwittercom realdonaldtrump status 851767718248361986langen 
3298,north korean state media “in the us mainland” suelin wong and david brunnstrom “north korea warns of nuclear strike if provoked trump ‘armada’ steams on” reuterscom april 12 2017 httpwwwreuterscom article usnorthkoreanucleariduskbn17d0a4 
3299,trump new nuclear “arms race” ed pilkington and martin pengelly “ ‘let it be an arms race’ donald trump appears to double down on nuclear expansion” guardian  december 24 2016 httpswwwtheguardiancom usnews 2016 dec 23 donaldtrump nuclearweaponsarmsrace 
3300,trump why can’t the us just use nuclear weapons
3301,video available via matthew j belvedere “trump asks why us can’t use nukes msnbc” cnbccom august 3 2016 httpwwwcnbccom 2016 08 03 trumpaskswhyuscantusenukesmsnbcsjoescarboroughreportshtml 
3302,sheldon adelson “middle of the desert that doesn’t hurt a soul” “sheldon adelson calls on obama to fire a nuclear weapon at iran not negotiate” youtube video 645 posted by philip weiss october 22 2013 httpswwwyoutubecom watchv6osapmytuss 
3303,adelson 5 million donation to trump’s inauguration the largest ever nicholas confessore nicholas fandos and rachel shorey “trump inaugural drew big dollars from donors with vested interests” new york times  april 19 2017 httpswwwnytimescom 2017 04 19 us politics trump inaugurationsheldonadelsonfundraisinghtml 
3304,mikhail gorbachev “the nuclear threat once again seems real” mikhail gorbachev “mikhail gorbachev ‘it all looks as if the world is preparing for war’ ” time  january 26 2017 httptimecom 4645442 gorbachevputintrump 
3305,trump’s missile strike on syria illegal according to some experts alex emmons “legal experts question whether trump’s syria strike was constitutional” theinterceptcom april 7 2017 httpstheinterceptcom 2017 04 07 legalexpertsquestionwhethertrumpssyriastrikewas constitutional 
3306,eric trump “if there was anything that syria did” simon johnson gordon rayner “donald trump’s action in syria proves he is not in league with putin says his son eric” daily telegraph  april 11 2017 httpwwwtelegraphcouk news 2017 04 10 donaldtrumpsactionsyria provesnotleagueputinsaysson 
3307,exxon’s wars tillerson’s receives 180million retirement package from exxon associated press “rex tillerson would head to dc with 180 million retirement package from exxon” fortune  january 4 2017 httpfortunecom 2017 01 04 donaldtrumprextillersonexxonmobil 180million 
3308,tillerson excluded from decisions relating to exxonmobil for two years nick wadhams “tillerson vow to keep away from exxon runs into world of oil” bloombergcom february 1 2017 httpswwwbloombergcom politics articles 20170202 tillersonsvowtokeepawayfromexxonrunsintoa worldofoil 
3309,oil price rise after strike on syria jessica resnickault “oil rises after us missile strike in syria weekly gain 3 percent” reuterscom april 7 2017 httpwwwreuterscom article us globaloiliduskbn17905i 
3310,oil prices before and after the 2003 iraq war “brent crude oil prices 1970–2017” tradingeconomicscom httpwwwtradingeconomicscom commodity brentcrudeoil 
3311,timeline of exxonmobil oil sands investment nicholas kusnetz “exxon’s oil sands reserves now a big burden to carry” inside climate news  september 30 2016 httpsinsideclimatenewsorg news 29092016 exxonmobilchangechangeinvestigationoilsandstar sandsalbertacanadasec 
3312,russia largest exporter of natural gas and secondlargest exporter of oil central intelligence agency “field listing exportscommodities” the world factbook  httpswwwciagov library publications theworld factbook fields 2049html 
3313,prior to 2014 oil made up 50 percent of russia’s budget revenues james henderson and ekaterina grushevenko “russia oil production outlook to 2020” oxford institute for energy studies website february 2017 httpswwwoxfordenergyorg wpcms wpcontent uploads 2017 02 russianoilproductionoutlookto2020oiesenergyinsightpdf 
3314,2015 world bank data on russia world bank russian federation data 1960–2015 worldbankorg httpdataworldbankorg country russianfederation 
3315,alexander temerko article on russia syria and oil prices alexander temerko “putin’s syria strikes are a longterm play for higher oil prices” guardian  october 10 2015 httpswwwtheguardiancom world 2015 oct 10 putinrussiasyriaoilprices 
3316,russia and syria’s ports edward delman “the link between putin’s military campaigns in syria and ukraine” atlantic  october 2 2015 httpswwwtheatlanticcom international archive 2015 10 navybasesyriacrimeaputin 408694 
3317,exxon–rosneft deal worth 500 billion douglas busvine and vladimir soldatkin “exxon rosneft unveil 500 billion offshore venture” reuterscom april 18 2012 httpwwwreuterscom article usexxonrosneftidusbre83h0ue20120418 
3318,shell and total back away from arctic drilling robinson meyer “will any oil company ever drill in the arctic” atlantic  march 17 2016 httpswwwtheatlanticcom technology archive 2016 03 willanyoilcompanyeverdrillinthearctic 474234 
3319,breakeven price of arctic oil hannah hoag “arctic development stalls with tumbling oil prices” huffington post  january 22 2016 httpwwwhuffingtonpostcom entry arcticdevelopmentstallsus56a2b40be4b076aadcc6c444 
3320,economic shocks paul krugman “the shock doctrine is on full display” paul krugman “shock doctrine usa” new york times  february 24 2017 httpwwwnytimescom 2011 02 25 opinion 25krugmanhtml 
3321,weather shocks lag time between emissions and climate disruptions katharine l ricke and ken caldeira “maximum warming occurs about one decade after carbon dioxide emission” environmental research letters 912 2014 accessed from httpiopscienceioporg article 101088 17489326 9 12 124002 
3322,rancher “our hurricane katrina” jack healy “burying their cattle ranchers call wildfires ‘our hurricane katrina’ ” new york times  march 20 2017 httpswwwnytimescom 2017 03 20 us buryingtheircattlerancherscallwildfiresourhurricane katrinahtml 
3323,luxury disaster response new yorker  “doomsday prep for the superrich” evan osnos “doomsday prep for the superrich” new yorker  january 30 2017 httpwwwnewyorkercom magazine 2017 01 30 doomsdayprepfor thesuperrich 
3324,help jet naomi klein the shock doctrine the rise of disaster capitalism toronto alfred a knopf canada 2007 499 manhattan condominium “submarinestyle” julie satow “the generator is the machine of the moment” new york times  january 11 2013 httpwwwnytimescom 2013 01 13 realestate post sandythegeneratorismachineofthemomenthtml 
3325,trump international golf links and hotel in ireland wall caelainn hogan “trump’s other wall is his irish resort a sign he believes in climate change” guardian  november 17 2016 httpswwwtheguardiancom usnews 2016 nov 17 donaldtrumpireland golfresortwallclimatechange 
3326,evan osnos highend survivalists are “hedging” against climate disruption evan osnos “doomsday prep for the superrich” new yorker  january 30 2017 httpwwwnewyorkercom magazine 2017 01 30 doomsdayprepfor thesuperrich 
3327,seasteading “vote with your boat” seasteading institute “vote with your boat” seasteadingorg december 13 2012 httpswwwseasteadingorg 2012 12 newpromotionalvideovote withyourboat 
3328,peter thiel “not quite feasible” maureen dowd “peter thiel trump’s tech pal explains himself” new york times  january 11 2017 httpsmobilenytimescom 2017 01 11 fashion peterthieldonaldtrumpsiliconvalleytechnologygawkerhtml 
3329,fema  “foolishly expecting meaningful aid” evan osnos “doomsday prep for the superrich” new yorker  january 30 2017 httpwwwnewyorkercom magazine 2017 01 30 doomsdayprepfor thesuperrich 
3330,in fireprone states insurance companies provide a “concierge” service to their highend clients kimi yoshino “another way the rich are different ‘conciergelevel’ fire protection” los angeles times  october 26 2007 httpwwwlatimescom business lafirichfire26oct26storyhtml 
3331,“wildfire protection unit” american international group inc accessed april 16 2017 httpswww200aigprivateclientcom indexphppagewildfire protectionhowitworks 
3332,naomi klein this changes everything capitalism vs the climate new york simon  schuster 2014 52 california wildfire fighting inmates california department of corrections and rehabilitation “conservation fire camps” accessed march 29 2017 from httpwwwcdcrcagov conservationcamps 
3333,opec staff “homeowners praise inmate firefighters for battling blazes” california department of corrections and rehabilitation news  september 3 2015 httpwwwinsidecdcrcagov 2015 09 homeownerspraiseinmate firefightersforbattlingblazes 
3334,california savings with inmate wildfire fighters amanda chicago lewis “the prisoners fighting california’s wildfires” buzzfeed  october 30 2014 httpswwwbuzzfeedcom amandachicagolewis theprisonersfightingcaliforniaswildfires
3335,utmtermvg379qbvkmmzwpzo5j 
3336,i don’t feel hot  do you feel hot
3337,steve king “we can’t restore our civilization with somebody else’s babies” matthew haag “steve king says civilization can’t be restored with ‘somebody else’s babies’ ” new york times  march 12 2017 httpswwwnytimescom 2017 03 12 us stevekingwhitenationalism racismhtml 
3338,a world of green zones and red zones 13000 people drowned in the mediterranean “missing migrants projectmediterranean” international organization for migration website accessed march 28 2017 from httpsmissingmigrantsiomint mediterranean 
3339,camp in calais france nicknamed “the jungle” alice whitwham “closing calais” browsings the harper’s blog  february 3 2017 httpharpersorg blog 2017 02 closingcalais 
3340,detention camps on the islands of nauru and manus tantamount to torture amnesty international island of despair australia’s “processing” of refugees on nauru london amnesty international 2016 accessed from httpsuploadsguimcouk 2016 10 17 amnestyinternationalislandofdespairfinalpdf 
3341,two refugees set themselves on fire on nauru australian broadcasting corporation “nauru refugee who set herself alight arrives in brisbane for treatment” abcnet may 2 2016 httpwwwabcnetau news 20160503 naurudetentioncentreburns victimarrivesbrisbanetreatment 7378242 
3342,australian broadcasting corporation “nauru refugee who set himself on fire dies in brisbane hospital” abcnet may 1 2016 httpwwwabcnetau news 20160429 naururefugeewhosethimselfonfiredies 7371112 
3343,prime minister malcolm turnbull “we cannot be mistyeyed about this” australian broadcasting corporation “turnbull warns against being ‘misty eyed’ on offshore detention” abcnet april 26 2016 httpmobileabcnetau news 20160428 turnbullwarnsagainstbeing mistyeyedondetention 7367004 
3344,jets drones and boats 15 million people were internally displaced from drought in syria colin p kelleya shahrzad mohtadib mark a canec richard seagerc and yochanan kushnir “climate change in the fertile crescent and implications of the recent syrian drought” proceedings of the national academy of sciences 112 2015 3241–46
3345,john kerry drought was a factor in tensions in syria us department of state “remarks at the milan expo 2015” press release october 17 2015 accessed from httpsgroupsgooglecom forum topic wanabidii xp6wyblqiog 
3346,eyal weizman “astounding coincidence” naomi klein “let them drown” london review of books 38 no
3347,11 june 2 2016 httpswwwlrbcouk v38 n11 naomiklein letthemdrown 
3348,eyal weizman and fazal sheikh the conflict shoreline colonialism as climate change in the negev desert göttingen germany steidl 2015 99 center for naval analyses “the middle east has always been associated with two natural resources” cna corporation national security and the threat of climate change arlington va center for naval analyses 2007 accessed from httpswwwscribdcom document 4097167 nationalsecuritythethreat ofclimatechange 
3349,trump “bad hombres” vivian salama “trump to mexico take care of ‘bad hombres’ or us might” associated press february 2 2017 httpsapnewscom 0b3f5db59b2e4aa78cdbbf008f27fb49 
3350,kellie leitch “canadian values” canadian broadcasting corporation “conservative canadian politician kelly leitch proposing that immigrants be screened for ‘canadian values’ ” cbcca march 4 2017 httpwwwcbcca news conservativeleadership candidatekellieleitchexplainsherstanceoncanadianvalues14010197 
3351,a crisis of imagination thomas paine “we have it in our power to begin the world over again” thomas paine common sense addressed to the inhabitants of america london hd
3352,symonds 1792 32 part iv – how things could get better eduardo galeano “she’s on the horizon” eileen boris and nupur chaudhuri voices of women historians the personal the political the professional bloomington indiana university press 1999 84 chapter 10 when the shock doctrine backfires resistance memory and the limits to no mekasi camp horinek “i want to say thank you” alleen brown “donald trump rewards fossil fuel industry by signing climate denial executive order” theinterceptcom march 28 2017 httpstheinterceptcom 2017 03 28 donaldtrumprewardsfossilfuel industrybysigningclimatedenialexecutiveorder  and author’s personal communication with alleen brown nd when argentina said no time magazine argentina’s economy a “miracle” naomi klein the shock doctrine the rise of disaster capitalism toronto alfred a knopf canada 2007 209 fernando de la rúa “groups that are enemies of order” naomi klein “out of the ordinary” guardian  january 25 2003 httpswwwtheguardiancom world 2003 jan 25 argentinaweekend7 
3353,argentina thirtyday state of siege clifford krauss “reeling from riots argentina declares a state of siege” new york times  december 20 2001 httpwwwnytimescom 2001 12 20 world reelingfromriotsargentinadeclaresastateofsiegehtml 
3354,argentina protests tens of thousands of people “ ¡que se vayan todos
3355,” carlos vilas “neoliberal meltdown and social protest argentina 2001–2002” critical sociology 32 no
3356,1 2006 163–86
3357,british broadcasting corporation “crisis grips argentina” bbc website december 20 2001 httpnewsbbccouk 2 hi americas 1721201stm 
3358,argentina more than twenty demonstrators killed guido galafassi “argentina on fire people’s rebellion facing the deep crisis of the neoliberal market economy” democracy  nature 8 no
3359,2 2002 331–35
3360,argentina 250 “ asambleas barriales ” naomi klein “out of the ordinary part two” guardian  january 25 2003 httpswwwtheguardiancom world 2003 jan 25 argentinaweekend72 
3361,when spain said no march 11 2004 bombing death toll elaine sciolino “bombings in madrid the attack 10 bombs shatter trains in madrid killing 192” new york times  march 12 2004 httpwwwnytimescom 2004 03 12 world bombingsinmadridthe attack10bombsshattertrainsinmadridkilling192htmlr0 
3362,josé maría aznar “no negotiation is possible” francie grace “spain reels from deadly bombings” cbsnewscom march 11 2004 httpwwwcbsnewscom news spainreelsfromdeadlybombings 
3363,josé antonio martines soler “we are still hearing the echoes of franco” elaine sciolino “the world franco’s still dead in spain’s vote a shock from democracy and the past” new york times  march 21 2004 httpwwwnytimescom 2004 03 21 weekinreview worldfrancosstill deadspainsvoteshockdemocracypasthtmlr0 
3364,911 and the perils of official forgetting great depression as many as two million mexican and mexicanamericans expelled francisco e balderrama and raymond rodriguez decade of betrayal mexican repatriation in the 1930s albuquerque university of new mexico press 2006 149–51
3365,pearl harbor approximately 120000 japanese americans incarcerated two thirds born in the us national archives “japanese relocation during world war ii” national archives website accessed april 18 2017 httpswwwarchivesgov education lessons japaneserelocation 
3366,canada almost the entire japanesecanadian citizenry interned james h marsh “japanese internment banished and beyond tears” canadian encyclopedia  last edited november 28 2016 httpwwwthecanadianencyclopediaca en article japaneseinternment banishedandbeyondtearsfeature 
3367,shock resistance in the usa trump “ghettos” sean sullivan “trump talks of ‘ghettos’ in describing urban african american areas” washington post  october 27 2016 httpswwwwashingtonpostcom news postpolitics wp 2016 10 27 trump talksofghettosindescribingurbanafricanamericanareas 
3368,utmtermfb85e0b410e9 
3369,women’s marches 600 cities 42 million people sarah frostenson “the women’s marches may have been the largest demonstration in us history” vox  january 31 2017 httpwwwvoxcom 2017 1 22 14350808 womensmarcheslargestdemonstrationushistory map 
3370,grandmother in hawaii “i think we should march” laila kearney “hawaii grandma’s plea launches women’s march in washington” reuterscom december 5 2016 httpwwwreuterscom article ususatrumpwomeniduskbn13u0gw 
3371,women’s march mission statement “this march is the first step” women’s march “mission  vision” womensmarchcom accessed april 18 2017 httpswwwwomensmarchcom mission 
3372,demonstrators “we are all muslims” and “let them in” stephanie mccrummen “new citizens take the oath in trump’s america” washington post  january 29 2017 httpswwwwashingtonpostcom national amidtheturmoilsurroundingtheimmigrationbannewcitizens taketheoath 2017 01 29 957da00ee64c11e6bf6f 301b6b443624storyhtmlutmterm4bc80143f72e 
3373,bodega strike closed over a thousand businesses jamiles lartey “yemeni bodegas close in new york in protest at trump travel ban” guardian  february 2 2017 httpswwwtheguardiancom usnews 2017 feb 02 yemenigrocerystoresclosenewyorkprotesttravelban 
3374,islamic organizations raised more than 160000 in funds for jewish cemeteries “campaign muslims unite to repair jewish cemetery” crowdfunding campaign launchgoodcom 2017 httpswwwlaunchgoodcom project muslimsunitetorepairjewishcemetery 
3375,national public radio “muslimled fundraiser to help vandalized jewish cemetery be repaired
3376,morning edition” nprorg february 22 2017 httpwwwnprorg 2017 02 22 516582971 muslimledfundraisertohelp vandalizedjewishcemeteryberepaired 
3377,january 2017 mosque shooting death toll “quebec city mosque shooting victims include businessman professor and fathers of young children” cbcca  january 30 2017 httpwwwcbcca news canada montreal quebeccitymosqueshootingvictims13958191 
3378,hundreds of cities and counties “sanctuaries” jasmine c lee rudy omri and julia preston “what are sanctuary cities” new york times  february 6 2017 httpswwwnytimescom interactive 2016 09 02 us sanctuarycitieshtml 
3379,american civil liberties union raised nearly 80million larry neumeister and michael r sisak “aclu is seeing a trumpera surge in members and donations” aporg february 12 2017 httpbigstoryaporg node 13364934 
3380,aclu one thousand communities aclu personal communication with author or her research assistants april 19 2017 day without immigrants organizer “we want to make sure” dan dimaggio and sonia singh “tens of thousands strike on day without immigrants” labor notes  february 23 2017 httpwwwlabornotesorg 2017 02 tensthousandsstrikedaywithoutimmigrants 
3381,twelve restaurant workers fired in oklahoma offered jobs ethan hutchins “claremore restaurant offers jobs to fired employees from “idc” bar and grill” ktulcom february 20 2017 httpktulcom news local claremorerestaurantoffersjobstofiredemployeesfromidcbarand grill 
3382,the revenge of reality white house deleting scientific information victoria herrmann “i am an arctic researcher
3383,donald trump is deleting my citations” guardian  march 28 2017 httpswwwtheguardiancom commentisfree 2017 mar 28 arcticresearcherdonaldtrumpdeletingmy citations 
3384,white house de facto ban on talking about climate change valerie volcovici and pj
3385,huffstutter “trump administration seeks to muzzle us agency employees” reuterscom january 24 2017 httpwwwreuterscom article ususatrumpepaiduskbn15822x 
3386,internet archive hundreds of billions of webpages set up a backup server in canada amy goodman brewster kahle and laurie allen “facing possible threats under trump internet archive to build server in canada” democracy now
3387, december 29 2016 httpswwwdemocracynoworg 2016 12 29 facingpossiblethreatsundertrumpinternet 
3388,“data rescue” events lisa song and zahra hirji “the scramble to protect climate data under trump” inside climate news  january 20 2017 httpsinsideclimatenewsorg news 19012017 climatechangedatascience denialdonaldtrump 
3389,“hackathon” at uc berkeley two hundred data defenders megan molteni “diehard coders just rescued nasa’s earth science data” wired  february 13 2017 httpswwwwiredcom 2017 02 diehardcoders justsavednasasearthsciencedata 
3390,jane goodall “a trumpet call” david smith “jane goodall calls trump’s climate change agenda ‘immensely depressing’ ” guardian  march 29 2017 httpswwwtheguardiancom environment 2017 mar 28 janegoodalltrumpclimatechange 
3391,march for science six hundred marches across the usa oliver milman “march for science puts earth day focus on global opposition to trump” guardian  april 22 2017 httpswwwtheguardiancom environment 2017 apr 22 marchforscienceearthdayclimatechange trump 
3392,stanford biologist “if we cannot discuss facts openly” james dyke “scientists are planning to march on washington
3393,here’s why” guardian  january 27 2017 httpswwwtheguardiancom science blog 2017 jan 27 scientistsareplanningtomarchonwashingtonhereswhy 
3394,chant “what do we want
3395,evidencebased research
3396,when do we want it
3397,after peer review” march for science tweet posted by march4sciencela  april 7 2017 httpstwittercom march4sciencela status 850212220294225920langen 
3398,banner “climate jobs and justice” peoples climate movement website accessed may 3 2017 httpspeoplesclimateorg 
3399,harvard resistance school over fifty thousand people signed up “resistance school how to mobilize and organize our communities with sara elamine” harvard college website accessed april 18 2017 httpscollegeharvardedu collegeevents resistanceschoolhowmobilize andorganizeourcommunitiessaraelamine 
3400,resistance school facebook post april 11 2017 httpswwwfacebookcom resistschool posts 1716095658687493 
3401,over seven thousand “indivisible” chapters doug criss “what is indivisible
3402,political group hopes to be flip side of tea party” cnncom february 11 2017 httpwwwcnncom 2017 02 11 politics indivisibleprofiletrnd 
3403,indivisible organizer “not just a political community but a community that cares” kate aronoff “indivisible the left group shaking up congress from the grassroots” in these times  february 13 2017 httpinthesetimescom article 19871 indivisibletrumpresistanceleftteaparty  and personal communication with author nd planned parenthood 260000 donors in the month after the election canadian broadcasting corporation “donations pour into planned parenthood thanks to mike pence” cbcca december 8 2016 httpwwwcbcca news world plannedparenthooddonationspence 13886036 
3404,mike pence “to the ash heap of history” jeremy scahill “mike pence will be the most powerful christian supremacist in us history” theinterceptcom november 15 2016 httpstheinterceptcom 2016 11 15 mikepencewillbethemostpowerful christiansupremacistinushistory 
3405,united resistance “to take action to support one another” united resistance website accessed april 18 2017 httpwwwunstoppabletogetherorg 
3406,greenpeace “more than 50 organizations launch united resistance campaign as trump’s cabinet hearings begin” press release january 10 2017 httpwwwgreenpeaceorg usa news 50organizationslaunchunited resistancecampaigntrumpscabinethearingsbegin 
3407,angela davis “the next 1459 days of the trump administration will be’ ” lyndsey matthews “here’s the full transcript of angela davis’s women’s march speech” elle  january 21 2017 httpwwwellecom culture career politics a42337 angeladaviswomensmarchspeechfulltranscript 
3408,letter from group of law professors “reflect the very bigotry xenophobia and nativist” canadian broadcasting corporation “unb law profs urge immediate action against trump’s refugee policies” cbcca february 1 2017 httpwwwcbcca news canada newbrunswick lawprofessorsunb refugeestrump13961450 
3409,mexico tens of thousands of people protest trump’s immigration policies british broadcasting corporation “mexico protesters march against trump’s immigration policies” bbccom february 13 2017 httpwwwbbccom news worldlatinamerica38952359 
